,album_id,album_name,artist_id,artist_name,duration_ms,explicit,popularity,release_date,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,record_label,artist_followers,artist_genres,artist_popularity
35YZB3NoKwJezIXb1OWaJd,71rziY9eLo1tA2dBMxrwhc,RIOT!,74XFHRwlV6OrjEM0A2NCMF,Paramore,203640,False,51,2007-06-11,Hallelujah,0.000787,0.396,0.863,1.95e-06,11,0.279,-2.646,1,0.0453,150.778,4,0.438,71,Fueled By Ramen,3953838,"['candy_pop', 'emo', 'pixie', 'pop_emo', 'pop_punk']",78
1JdKrFyoU05abww0Zv0ayQ,71rziY9eLo1tA2dBMxrwhc,RIOT!,74XFHRwlV6OrjEM0A2NCMF,Paramore,220480,False,61,2007-06-11,That's What You Get,9.43e-05,0.528,0.831,0,8,0.141,-3.607,1,0.0429,131.094,3,0.632,71,Fueled By Ramen,3953838,"['candy_pop', 'emo', 'pixie', 'pop_emo', 'pop_punk']",78
1vNn7rVQT6UtEW1NGH53fT,6WllyUCkaPD6rFK89jojFO,All Night Longer,1S9WGrK7SZfXXQtHBYzDle,Sammy Adams,177093,True,59,2012-08-20,All Night Longer,0.000652,0.712,0.649,0,1,0.0683,-4.753,1,0.063,127.028,4,0.616,55,RCA Records Label,134802,"['indie_pop_rap', 'pop_rap']",55
1lHXlGlve5Zx8tXLhyjDwM,29hJ8AFYZU98OzenrMr6iU,It Won't Be Soon Before Long.,04gDigrS5kc9YWfZHwBETP,Maroon 5,211080,True,59,2007-01-01,Makes Me Wonder,0.00546,0.806,0.867,0.000201,4,0.0568,-2.425,0,0.0357,113.993,4,0.895,65,Interscope Records*,16133482,['pop'],89
6pmrBvaDR1EmGS77OUdvnf,0isPJRkQrauUgQok8AKKwj,Weathervanes,7ucqItQmz1PCNHBFSbr0ki,Freelance Whales,187853,False,38,2010-02-19,Generator ^ First Floor,0.61,0.508,0.59,0.737,1,0.0896,-8.078,1,0.0269,90.044,4,0.0769,44,Frenchkiss/Mom+Pop,56146,"['chamber_pop', 'indie_pop', 'shimmer_pop', 'stomp_and_holler']",37
03razZbZkx1pUvKrmcd14L,6TdKtB5c6tKN0eQ5Pqb74m,Don't Wanna Know (Fareoh Remix),04gDigrS5kc9YWfZHwBETP,Maroon 5,236013,False,44,2017-01-06,Don't Wanna Know - Fareoh Remix,0.0701,0.693,0.939,0,7,0.443,-1.871,1,0.0409,100.003,4,0.525,41,Interscope Records*,16133482,['pop'],89
2R4O7MgIrN35QXnyLKMFVl,7J9fifadXb0PPSBWXctbi8,Good Thing,3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,242520,False,58,2018-05-04,Mrs.,0.479,0.705,0.354,0,6,0.0734,-9.592,1,0.29,119.789,3,0.376,75,Columbia,715002,"['modern_blues', 'soul']",75
4h8VwCb1MTGoLKueQ1WgbD,1s9tU91VJt4sU5owi29GD3,True,1vCWHaC5f2uS3yhpwWbIA6,Avicii,247426,False,82,2013-01-01,Wake Me Up,0.00346,0.518,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588,83,Universal Music AB,11998089,"['big_room', 'dance_pop', 'edm', 'pop']",84
6jreFSOTUAViWjKyzOC4Kg,0LOJHhz9ybWLVMLucHYtCe,REMEDY,4AVFqumd2ogHFlRbKIjp1t,Alesso,190295,False,82,2018-08-31,REMEDY,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,78,10:22 pm,2517566,"['big_room', 'dance_pop', 'edm', 'electro_house', 'pop', 'progressive_electro_house', 'tropical_house']",79
79H87DHga7uOxkvFRGa4a8,4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,0hEurMDQu99nJRq8pTxO14,John Mayer,524893,False,50,2008,"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",0.441,0.62,0.487,0.00571,9,0.942,-8.266,0,0.0346,83.943,4,0.462,75,Columbia,3438632,"['neo_mellow', 'pop', 'pop_rock', 'singer-songwriter']",83
0EUSbTvyZfo9QOcxunL9Ro,4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,0hEurMDQu99nJRq8pTxO14,John Mayer,345626,False,58,2008,"In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007",0.713,0.368,0.44,8.83e-05,4,0.966,-11.486,1,0.0294,91.799,4,0.285,75,Columbia,3438632,"['neo_mellow', 'pop', 'pop_rock', 'singer-songwriter']",83
0ZpBPavoID3eDbaXKSWpAD,5gc2S04vG0rEGnTaTwOvus,"Farewell, Starlite!",23EA28263XvtIrXuySX6oI,Francis and the Lights,188336,False,57,2016-09-26,Friends (feat. Bon Iver),0.281,0.457,0.477,0.000822,8,0.0914,-9.323,1,0.102,144.855,4,0.627,57,KTTF,90800,['alternative_r&b'],60
74wySERHHxB8Ul9A0CNBla,6QtnCAFmqOwR75jOOmU7k9,Mamma Mia! The Movie Soundtrack,0F6wZIBwxstvRk9eQtpvOo,Dominic Cooper,269440,False,63,2008-01-01,Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.0102,0.705,0.738,0.000189,5,0.308,-5.402,0,0.0289,133.027,4,0.504,77,Polydor Records,2749,[],61
6CLVh9sekZ1p2G8Tfhhj8h,1rknZw4cyL9NInAqSwc8AA,Journals,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,191173,False,62,2014-05-13,All That Matters,0.00541,0.699,0.505,0,1,0.0703,-5.796,1,0.0502,129.873,4,0.142,70,RBMG/Def Jam,26149198,"['canadian_pop', 'dance_pop', 'pop', 'post-teen_pop']",88
5CMjjywI0eZMixPeqNd75R,4m2880jivSbbyEGAKfITCa,Random Access Memories,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,353893,False,69,2013-05-17,Lose Yourself to Dance,0.0839,0.832,0.659,0.00114,10,0.0753,-7.828,0,0.057,100.163,4,0.674,78,Columbia,4993341,"['electro', 'electronic', 'filter_house']",81
2cGxRwrMyEAp8dEbuZaVv6,4m2880jivSbbyEGAKfITCa,Random Access Memories,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,337560,False,72,2013-05-17,Instant Crush,0.0422,0.775,0.585,0.619,10,0.077,-9.516,0,0.0271,109.942,4,0.518,78,Columbia,4993341,"['electro', 'electronic', 'filter_house']",81
577anBvdqX2NHWVLERO6wb,5tGe885HY5lFpVqGZTb8yP,You and Me,7C3Cbtr2PkH2l4tOGhtCsk,Shallou,234239,False,45,2017-11-02,You and Me,0.285,0.648,0.559,0.103,11,0.116,-8.424,0,0.128,113.054,4,0.159,42,"Sleeptalker LLC, under exclusive license to All Points for the world excluding the US",70984,"['edm', 'electropop', 'indie_poptimism', 'tropical_house', 'vapor_soul']",66
3GKWBMqz1H3KYMvvAGgf5G,16OAk2mnXm3xpwfkmJ6vFY,Prom,5MGoZUcMHAwTKzcXKKofQ9,Riah,239311,False,38,2018-02-09,Prom,0.594,0.626,0.469,0.0188,11,0.0977,-10.449,0,0.0282,105.045,4,0.225,35,Riah,8101,['indie_electro-pop'],54
1BzdE75pSHlsqF2roxxEWk,2KfzSqGSQ6LGZqbSdRJZlV,11 Hours (Branchez Remix),2i9uaNzfUtuApAjEf1omV8,Wet,156213,False,66,2018-08-10,11 Hours - Branchez Remix,0.626,0.687,0.352,0.000151,8,0.133,-8.229,1,0.0759,122.955,4,0.155,63,Columbia,185074,"['brooklyn_indie', 'dance_pop', 'electropop', 'indie_poptimism', 'indie_r&b', 'pop', 'vapor_soul']",63
6QcrReLyoun4xrPVsZ5OJE,4v1f4kZMvCpwCSwkxC82ia,Lie,7C3Cbtr2PkH2l4tOGhtCsk,Shallou,215445,False,61,2018-01-25,Lie,0.295,0.655,0.427,0.00108,2,0.0788,-11.684,0,0.0799,107.992,4,0.224,57,"Sleeptalker LLC, under exclusive license to All Points for the world excluding the US",70984,"['edm', 'electropop', 'indie_poptimism', 'tropical_house', 'vapor_soul']",66
38W08mmNoQEBQvIgJJHFYQ,7r2IZujScg1qlDebz1l2hg,Girls in the Suburbs Singing Smiths Songs (feat. G-Eazy),1iH2Yx2Ea0kZ0zKI3Nlk30,Goody Grace,189026,False,60,2018-08-21,Girls in the Suburbs Singing Smiths Songs (feat. G-Eazy),0.439,0.564,0.356,0,9,0.0979,-13.448,1,0.387,61.638,4,0.496,56,Bananabeat Records/Atlantic,46403,"['emo_rap', 'indie_cafe_pop', 'indie_pop_rap', 'indie_poptimism', 'lo-fi_beats', 'pop']",63
7vLqTNvm9cBl74CeiWmcId,49QehWRE2HdUglkzcysZW9,Every High / Clear Air,1ysHnRqLx1sIFxUlahQftx,Kyson,213204,False,48,2018-08-24,Every High,0.629,0.703,0.373,0.0125,11,0.0972,-12.301,1,0.0479,114.076,4,0.179,49,B3SCI / Majestic Casual,13084,"['ambient_idm', 'vapor_soul']",52
4QVS8YCpK71R4FsxSMCjhP,69t8rpgBN1ov5kCU6LDMuR,Tie Me Down (with Elley Duhé),2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,218295,False,75,2018-08-03,Tie Me Down (with Elley Duhé),0.135,0.548,0.839,0,6,0.102,-2.371,1,0.0644,98.932,4,0.314,71,Darkroom,189056,"['dance_pop', 'edm', 'electro_house', 'pop', 'tropical_house']",75
2CInzVilMduj9L8dDXwyUA,7dP0yA30zplkdIp258fbxP,Make Luv,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,193309,False,64,2018-02-09,Make Luv,0.429,0.653,0.414,5.13e-05,8,0.114,-9.079,0,0.243,143.828,4,0.261,60,Lost Kids / Human Re Sources,257600,"['alternative_r&b', 'deep_pop_r&b', 'dmv_rap', 'indie_r&b', 'pop_rap', 'r&b', 'rap', 'trap_soul']",70
2dpaYNEQHiRxtZbfNsse99,78EicdHZr5XBWD7llEZ1Jh,Happier,64KEffDW9EtZ1y2vBYgq8T,Marshmello,214289,False,95,2018-08-17,Happier,0.191,0.687,0.792,0,5,0.167,-2.749,1,0.0452,100.015,4,0.671,92,Astralwerks,8971751,"['brostep', 'egyptian_pop', 'pop', 'progressive_electro_house']",91
71CU7N8x2l4b5DEHPXxZfE,14hC5eBiPUxdPa90eCzwrR,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack),5RZjpmuD14JKXvB8Ry1G1u,Amanda Seyfried,225000,False,66,2018-07-13,One Of Us,0.452,0.601,0.542,0,7,0.317,-8.003,1,0.0348,82.228,4,0.823,82,Polydor Records,53976,"['hollywood', 'pop', 'post-teen_pop']",71
39D1VUkSvM4AqBZawjkQZz,7uCIs8SHzZsGohF03IvizN,Can't Forget You,4AGwPDdh1y8hochNzHy5HC,RAC,189040,False,33,2015-08-28,Can't Forget You,0.0146,0.643,0.78,0.0102,3,0.163,-5.027,1,0.0351,129.967,4,0.728,30,Battlestation Records,111883,"['alternative_dance', 'chillwave', 'electropop', 'indie_pop', 'indie_poptimism', 'indie_psych-rock', 'indietronica', 'metropopolis', 'modern_rock', 'nu_disco', 'shimmer_pop', 'vapor_soul']",63
4coITt1FG81SBmqJ1eSPxO,0pV0Mx07aMApIpF19oSQgY,H.E.R.,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,210946,False,56,2017-10-20,I Won't,0.57,0.527,0.407,0.000135,1,0.224,-10.64,0,0.135,174.202,4,0.264,84,MBK Entertainment/RCA Records,1143671,"['alternative_r&b', 'pop', 'r&b']",80
6CllSXguzFwdO3CDRp8YVt,7Cz0XcQzoxUi7L7sfgXLml,Journals,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,201613,False,45,2014-05-13,Roller Coaster,0.0119,0.706,0.864,0,5,0.205,-3.981,0,0.0677,97.973,4,0.576,63,RBMG/Def Jam,26149198,"['canadian_pop', 'dance_pop', 'pop', 'post-teen_pop']",88
6tv43DiBgTHgC0dtID2MXW,2zP71jHeKJaCFBsvuw2DoL,Superlove (feat. Oh Wonder),0vqJkZ0RpLZixt3lTmD8vP,Whethan,184814,False,54,2018-06-15,Superlove (feat. Oh Wonder),0.203,0.578,0.491,0.000378,11,0.182,-8.544,0,0.21,98.273,4,0.64,51,Big Beat Records,110998,"['edm', 'electropop', 'indie_poptimism', 'pop', 'tropical_house', 'vapor_soul', 'vapor_twitch']",70
0At2qAoaVjIwWNAqrscXli,3o09FMrUQ5TVBUYb6msCMi,READY,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,256063,False,78,2017-02-22,Boo'd Up,0.0862,0.561,0.779,0,10,0.078,-5.107,0,0.0531,81.965,4,0.235,77,10 Summers / Interscope PS,1199920,"['pop', 'r&b', 'uk_contemporary_r&b', 'urban_contemporary']",81
6MBdDRInVWsv2ZEH8Pvrjy,5WuvzhMzp0t6tuLvHxnVOo,Sway,2QSPrJfYeRXaltEEiriXN9,Tove Styrke,205586,False,17,2018-05-04,Mistakes,0.184,0.675,0.611,0,0,0.0672,-7.279,1,0.0765,91.935,4,0.449,28,RCA Records Label,115923,"['dance_pop', 'electropop', 'indie_poptimism', 'pop', 'swedish_electropop', 'swedish_pop', 'swedish_synthpop', 'tropical_house']",69
07ipXN6CNTw34qwSYePKpg,1xuKzfVMLi4o2gjiXgtNXY,Summer on You,5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,205791,False,72,2018-06-21,Summer on You,0.636,0.811,0.447,0,4,0.462,-6.55,1,0.0414,99.995,4,0.694,68,Syco Music,404928,"['boy_band', 'dance_pop', 'pop', 'post-teen_pop', 'teen_pop']",72
7no6YBosw5P2itTFuxYJIu,6MuWCR3WPjwyKhqsTKLZ3z,Feel Something,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,228160,False,42,2017-06-23,Naked,0.252,0.768,0.502,1.33e-05,0,0.0338,-7.37,1,0.0464,119.987,4,0.486,70,Atlantic Records,379471,"['indie_cafe_pop', 'indie_poptimism', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'pop']",68
5yc59J3MR3tVDPTOgwgRI5,1NFGnxmeIEBakre4DvLaJq,Plans,0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,229413,False,57,2005-08-29,Soul Meets Body,0.0767,0.621,0.853,3.26e-06,2,0.0893,-5.735,0,0.0253,128.142,4,0.714,66,Atlantic Records,952991,"['folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'modern_rock', 'pop_rock', 'stomp_and_holler']",69
5vyxXfD5gLlyPxGZMEjtmd,1fc8tPf36cZhNYpNFrWh7o,Hannah Montana The Movie,06HL4z0CvFAxyc27GXpf02,Taylor Swift,191946,False,55,2009-01-01,Crazier,0.0631,0.452,0.544,5.33e-06,4,0.104,-5.423,1,0.0277,133.042,3,0.158,69,Walt Disney Records,17601580,"['dance_pop', 'pop', 'post-teen_pop']",89
3jipFRgLyKK0oJoG1pKicx,2o9McLtDM7mbODV7yZF2mc,Scorpion,3TVXtAsR1Inumwj472S9r4,Drake,262453,True,16,2018-06-29,Jaded,0.0366,0.766,0.272,0,0,0.175,-5.696,1,0.041,116.036,4,0.037,40,Republic Records,33178509,"['canadian_hip_hop', 'canadian_pop', 'hip_hop', 'pop_rap', 'rap']",98
0U0p8weaMIbIFMJ0CPlvHV,3DrgM5X3yX1JP1liNLAOHI,The Suburbs,3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,325546,False,58,2010,Sprawl II (Mountains Beyond Mountains),0.016,0.518,0.81,0.0013,8,0.115,-6.445,1,0.029,99.968,4,0.179,69,Sony Music CG,1428144,"['alternative_dance', 'alternative_rock', 'canadian_indie', 'chamber_pop', 'dance-punk', 'garage_rock', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_rock', 'new_rave', 'permanent_wave', 'quebec_indie', 'rock']",71
63dHVDt4TXudnl2K1eziJT,03uYg5C7TeB2Zu7cCzoAso,Glee: The Music presents The Warblers,0SCbttzoZTnLFebDYmAWCm,Glee Cast,151986,False,40,2011-04-18,When I Get You Alone (Glee Cast Version),0.211,0.738,0.763,0,7,0.0697,-6.002,0,0.0615,108.075,4,0.483,60,Columbia,999032,"['hollywood', 'pop', 'post-teen_pop', 'viral_pop']",76
0AkQbXGN4KG34TS7xLrM68,5SxEsi1PNyo1XfEKDYcFKF,Take Me Home: Yearbook Edition,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,182960,False,68,2012-11-09,Kiss You,0.0186,0.63,0.934,0,4,0.324,-2.559,1,0.0589,89.992,4,0.905,80,Syco Music UK,12079222,"['boy_band', 'dance_pop', 'pop', 'post-teen_pop', 'talent_show']",83
5weqqLD5pDadqumvcrRCVA,2tZnyjZ6Orm55gE8bqJ3UG,Metro Station,7vXwfZyDp3spzIVNXDaTPN,Metro Station,217373,False,45,2007-09-18,Kelsey,0.00679,0.627,0.82,0,0,0.214,-4.803,1,0.0327,119.996,4,0.532,66,Red Ink,166982,"['electropowerpop', 'emo', 'neon_pop_punk', 'pixie', 'pop_punk', 'post-teen_pop']",58
5619Ojc6t9evEEs3B7Drhe,2tZnyjZ6Orm55gE8bqJ3UG,Metro Station,7vXwfZyDp3spzIVNXDaTPN,Metro Station,179946,False,68,2007-09-18,Shake It,0.00221,0.618,0.955,3.09e-06,4,0.486,-3.836,1,0.0798,150.034,4,0.79,66,Red Ink,166982,"['electropowerpop', 'emo', 'neon_pop_punk', 'pixie', 'pop_punk', 'post-teen_pop']",58
1MwhMHMP9gu2pGRNeJ2u0u,1gZ3Wi966cliRIktXiaWij,Damaged Vol. 2,5vBrKGOjN10BMwB0cJADj4,bülow,201720,True,51,2018-06-08,SAD AND BORED,0.0232,0.466,0.737,6.79e-05,4,0.204,-6.52,0,0.362,94.589,4,0.45,57,Universal Music Canada,54982,"['electropop', 'indie_poptimism']",61
6YpSiNQN8pVzJMOX2fXGHm,3uBJTSoIMgaCigrN8CkLfo,Woman,0Vw76uk7P8yVtTClWyOhac,HONNE,265478,False,57,2016-03-11,Woman,0.565,0.513,0.413,3.52e-06,0,0.124,-7.151,1,0.0372,139.649,3,0.246,53,Tatemae Recordings,415497,"['indie_r&b', 'vapor_soul']",71
7g0OuTMLnl9HCb7yRKuMHW,4Cz6Bml0CGIo1pPjxcajrj,Back To Life,1z7b1Pr1rSlvWRzsW3HOrS,Russ,197360,False,65,2018-05-18,Back To Life,0.352,0.777,0.579,0,4,0.124,-6.693,1,0.288,88.015,4,0.748,61,Columbia,2027871,"['hip_hop', 'pop', 'rap']",83
5IaHrVsrferBYDm0bDyABy,0yd01cU78rnlFXq6vRxPSR,Taste (feat. Offset),5LHRHt1k9lMyONurDHEdrp,Tyga,232959,True,89,2018-05-16,Taste (feat. Offset),0.0236,0.884,0.559,0,0,0.101,-7.442,1,0.12,97.994,4,0.342,85,Last Kings Music / EMPIRE,4586837,"['hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",87
30CZcZ0NpTXjVJJa5X5nwf,1j2x7FJXTgUT0X5hZ8TDXE,Dark Sky Paradise,0c173mlxpT3dSFRgMO8XPh,Big Sean,224386,True,52,2015-02-24,All Your Fault,0.321,0.609,0.738,0,5,0.232,-4.444,0,0.357,199.915,5,0.525,75,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,5685029,"['detroit_hip_hop', 'hip_hop', 'pop', 'pop_rap', 'r&b', 'rap', 'southern_hip_hop', 'trap_music']",84
5bdPZNRLtytNqjUmSr4S0P,59vnbYWepS6ekbMAoHfsAB,Good as Gold,0Qnx1MPnHYt3jJCYrRFVwX,Greyson Chance,205746,False,56,2018-06-08,Good as Gold,0.301,0.473,0.587,0,2,0.104,-6.155,1,0.0383,169.935,4,0.246,53,Lowly,286945,"['australian_pop', 'dance_pop', 'indie_cafe_pop', 'pop', 'post-teen_pop', 'teen_pop', 'viral_pop']",60
3rgailFnsvNn9uOZPf76yK,6Jh8psGEwVjIRR7HMx9sps,Love Me Now,6tuPdaFPIytg3l2f51L7Hw,Ziggy Alberts,240800,False,59,2018-05-18,Love Me Now,0.322,0.733,0.408,1.11e-06,0,0.13,-9.181,1,0.0312,108.982,4,0.613,56,Commonfolk Records,109924,"['australian_indie', 'australian_singer-songwriter', 'indie_anthem-folk']",67
678Qonm7ehCyDsSZnO1keK,5kXmI1B0BLb2joTTAckz9n,GOOD MAN (Deluxe),21E3waRsmPlU7jZsS13rcj,Ne-Yo,211600,False,43,2018-06-08,RESET THE NIGHT,0.0117,0.687,0.664,0.00189,0,0.153,-6.001,1,0.0323,108.975,4,0.441,66,Motown (Capitol),4294232,"['dance_pop', 'pop', 'pop_rap', 'r&b', 'urban_contemporary']",80
52uNbLIyHMqyuByeY5Prex,2inTtLPFveumovBooGI5I1,SUPERFLY (Original Motion Picture Soundtrack),6LuN9FCkKOj5PcnpouEgny,Khalid,211204,True,12,2018-06-08,This Way,0.694,0.62,0.282,0,5,0.119,-10.533,0,0.0464,124.609,3,0.193,12,Epic/Freebandz/A1,5010650,['pop'],95
6pQadiopoIsS4x78tjSkJt,0mZIUXje90JtHxPNzWsJNR,Voicenotes,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,197106,False,62,2018-05-11,LA Girls,0.359,0.869,0.642,1.42e-06,8,0.0694,-5.03,0,0.0367,99.992,4,0.917,86,Artist Partner,6187940,"['dance_pop', 'pop', 'post-teen_pop', 'viral_pop']",82
4Hff1IjRbLGeLgFgxvHflk,0bUTHlWbkSQysoM3VsWldT,Demon Days,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,244999,False,70,2005-05-23,DARE,0.0226,0.76,0.891,0.0868,11,0.298,-5.852,0,0.0372,120.265,4,0.966,79,Parlophone UK,3955752,"['alternative_hip_hop', 'art_pop', 'rock']",79
4wFUdSCer8bdQsrp1M90sa,1O3BsjGx9plSOJ036ZY4Fl,Two Lanes Of Freedom,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,276880,False,63,2013-01-01,Highway Don't Care,0.0216,0.47,0.79,0,2,0.0863,-5.352,1,0.039,158.061,4,0.495,60,"Big Machine Records, LLC",2585987,"['contemporary_country', 'country', 'country_road']",74
7ut4Y7gxOFe3d3rLJQ7i5w,4fW1sFeE43nuZlAw2xtmC3,reputation,06HL4z0CvFAxyc27GXpf02,Taylor Swift,209680,False,15,2017-11-10,Gorgeous,0.0713,0.8,0.535,9.48e-06,7,0.213,-6.684,1,0.135,92.027,4,0.451,27,"Big Machine Records, LLC",17601580,"['dance_pop', 'pop', 'post-teen_pop']",89
0dAb8TY433dl3ZfXYCLE19,2QJmrSgbdM35R67eoGQo4j,1989,06HL4z0CvFAxyc27GXpf02,Taylor Swift,193293,False,57,2014-10-27,All You Had To Do Was Stay,0.00196,0.602,0.735,4.77e-05,5,0.105,-5.778,1,0.0337,96.969,4,0.472,75,"Big Machine Records, LLC",17601580,"['dance_pop', 'pop', 'post-teen_pop']",89
0BOEuUKoHdy8in20fG5smd,1BtXBDZ9a6WwPay6XPgSvu,Messy,4u5smJBskI6Adzv08PuiUP,Kiiara,169324,False,67,2018-05-11,Messy,0.216,0.893,0.456,0,9,0.326,-5.82,1,0.167,108.037,4,0.681,63,Atlantic Records,517272,"['dance_pop', 'electropop', 'indie_poptimism', 'pop', 'post-teen_pop']",72
4kWO6O1BUXcZmaxitpVUwp,0vRcQquqBlFvnezWldWfmt,Jackie Chan,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,215759,True,84,2018-05-18,Jackie Chan,0.374,0.747,0.834,0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,81,Universal Music B.V.,4046380,"['big_room', 'brostep', 'dance_pop', 'edm', 'electro_house', 'house', 'pop', 'trance', 'tropical_house']",81
0JgWQReWTanfrbT9FRJ7Jj,6se6q5nk4VCVbWWnZcguCc,Presence,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,192440,True,49,2017-11-10,Wake Up,0.128,0.58,0.571,6.17e-06,7,0.0789,-6.933,1,0.0908,91.069,4,0.358,70,Petit Biscuit Music,479115,['tropical_house'],70
0rrfXLr1p1yxsUy7LrKoYT,6AjREacSERvnQTe6GFTx3c,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,148360,False,16,2018-05-25,Mutual,0.259,0.917,0.474,0,11,0.133,-6.694,0,0.156,115.053,4,0.801,37,Island Records,14711116,"['canadian_pop', 'dance_pop', 'pop', 'post-teen_pop', 'viral_pop']",89
0OYcEfskah1egYHjYRvbg1,2tlTBLz2w52rpGCLBGyGw6,Minutes To Midnight (Explicit Version),6XyY86QOPPrYVGvF9ch6wz,Linkin Park,290360,False,65,2007-05-14,Shadow Of The Day,0.00479,0.534,0.393,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,0.0641,79,Warner Bros.,11526527,"['alternative_metal', 'nu_metal', 'post-grunge', 'rap_metal']",85
2pu58Ze8wqgZDq1eQs3P8c,4AFg8jti4zlGxS2RGAU4NV,Back In The Water,65Tmt9uAPTYGl1ZhsOeEJ6,HAEVN,189000,False,65,2018-03-23,Back in the Water,0.844,0.562,0.418,0.000976,0,0.105,-13.022,0,0.0862,187.97,4,0.268,61,WM Benelux BV,38300,"['dutch_pop', 'dutch_rock']",60
7k7JKDjCd9zuL0iF7iWaNs,0mZIUXje90JtHxPNzWsJNR,Voicenotes,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,170946,False,60,2018-05-11,Empty Cups,0.224,0.77,0.555,1.78e-06,4,0.0754,-6.361,1,0.0754,100.035,4,0.776,86,Artist Partner,6187940,"['dance_pop', 'pop', 'post-teen_pop', 'viral_pop']",82
33NHr7lu7tCMjK05jUj1v0,05MKaTFdEtg64AtPmN1nQ7,Black Magic,3e7awlrlDSwF3iM0WBjGMp,Little Mix,211786,False,18,2015-05-21,Black Magic,0.0322,0.777,0.898,0,4,0.313,-4.461,1,0.0581,111.996,4,0.866,15,Syco Music,5326475,"['dance_pop', 'girl_group', 'pop', 'post-teen_pop', 'r&b', 'talent_show']",84
73F87Sqh6jQWucOOvz1WFx,584bDi8WFob5wKP5XLbJK4,Genius,5WUlDfRSoLAfcVSX1WnrxN,Sia,213040,False,44,2018-05-03,Genius,0.0864,0.622,0.621,9.8e-05,11,0.121,-4.924,0,0.129,158.946,4,0.567,41,Records/Columbia,10456809,"['australian_dance', 'australian_pop', 'dance_pop', 'pop']",88
1csB4kgdyglOQdH0EyFIqy,3P7kKngBRwE0ZZ6lQDXi7a,Say Love,0B3N0ZINFWvizfa8bKiz4v,James TW,219440,False,43,2018-03-30,Say Love,0.119,0.753,0.457,1.15e-06,1,0.355,-7.533,1,0.0541,84.038,4,0.549,40,Island Records,245645,"['dance_pop', 'indie_cafe_pop', 'neo_mellow', 'pop', 'pop_rock', 'post-teen_pop', 'viral_pop']",76
07WXJA0u0rDwTcjyQ7ZbEy,0J7MF6U6Y6ZUrWSzifyfLc,Blood Type,6iWuBN32BqCJAeXW6o3nil,Cautious Clay,166007,True,0,2018-02-21,Juliet & Caesar,0.442,0.651,0.744,0.00181,5,0.0967,-5.438,1,0.0365,140.065,4,0.54,0,Cautious Clay,40071,"['alternative_r&b', 'electropop', 'indie_r&b']",62
6XkuklKiHYVTlVvWlTgQYP,08eM9GRdr5BCCHNqS3Wwud,Man On The Moon II: The Legend Of Mr. Rager,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,192253,True,68,2010-01-01,Erase Me - Main,0.063,0.688,0.631,0,9,0.108,-5.612,1,0.13,186.066,4,0.854,74,Kid Cudi P/S,2857915,"['hip_hop', 'pop_rap', 'rap']",78
